timestamp,packet_type,rssi,rate,channel,bandwidth,data_length,esp_timestamp,csi_data,seq
2026-06-12T14:59:11.001697,csi,-12,11,1,20,256,2322828743,"[75, -80, 4, 0, -24, -3, -23, -3, -23, -2, -22, -2, -22, 0, -21, 1, -21, 0, -19, 3, -21, 2, -21, 3, -20, 3, -20, 3, -20, 5, -21, 6, -21, 6, -22, 6, -21, 6, -22, 6, -21, 5, -21, 4, -20, 4, -21, 2, -22, 1, -21, 0, -20, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -6, -22, -7, -23, -8, -22, -9, -22, -11, -21, -12, -22, -12, -21, -13, -20, -13, -19, -15, -20, -16, -18, -15, -18, -15, -18, -14, -17, -12, -20, -11, -18, -10, -19, -10, -20, -9, -21, -7, -21, -7, -22, -6, -22, -7, -23, -7, -23, -6, -24, -6, -1, -1, -40, 8, -39, 9, -38, 10, -37, 11, -37, 12, -36, 13, -33, 13, -33, 13, -30, 17, -31, 16, -33, 18, -30, 17, -30, 19, -30, 20, -29, 23, -30, 23, -31, 22, -31, 23, -31, 23, -31, 21, -32, 19, -29, 18, -33, 15, -35, 15, -33, 13, -34, 11, -31, 18, -34, 14, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -28, 30, -34, 26, -40, 5, -39, 3, -38, 2, -39, 1, -40, -2, -41, -4, -42, -5, -40, -8, -41, -7, -38, -11, -39, -12, -37, -12, -38, -12, -37, -9, -37, -8, -36, -5, -35, -4, -35, -3, -37, 0, -38, 2, -36, 2, -39, 5, -37, 2, -40, 3, -39, 4, -42, 5]",
2026-06-12T14:59:11.076026,csi,-12,11,1,20,256,2322927233,"[75, -80, 4, 0, -22, -7, -24, -6, -20, -5, -22, -6, -21, -4, -21, -4, -21, -3, -20, -2, -20, -1, -21, 1, -21, 1, -21, 2, -23, 2, -21, 1, -23, 1, -21, 2, -23, 1, -23, 0, -21, -1, -22, -1, -20, -3, -20, -1, -21, -1, -20, -3, -20, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -5, -23, -8, -21, -8, -23, -10, -20, -10, -22, -13, -20, -14, -20, -15, -19, -16, -19, -13, -21, -14, -19, -13, -19, -13, -19, -13, -18, -13, -18, -12, -18, -12, -17, -11, -20, -11, -19, -10, -20, -9, -21, -9, -20, -8, -23, -7, -23, -6, -25, -7, -1, -1, -23, -26, -22, -27, -22, -29, -20, -20, -22, -25, -23, -23, -21, -23, -23, -20, -24, -21, -24, -15, -28, -17, -28, -16, -30, -16, -31, -17, -25, -16, -29, -20, -25, -13, -29, -17, -29, -20, -23, -18, -28, -18, -22, -21, -24, -15, -25, -18, -24, -20, -21, -24, -1, -33, 3, -39, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -22, -33, -16, -39, -24, -25, -21, -30, -16, -26, -17, -31, -14, -27, -14, -35, -11, -33, -12, -35, -8, -33, -13, -31, -14, -32, -14, -32, -12, -31, -13, -31, -11, -33, -9, -28, -10, -31, -11, -25, -15, -30, -13, -28, -17, -27, -17, -28, -20, -25, -22, -26, -23, -26, -24, -31]",65721
2026-06-12T14:59:11.143595,csi,-12,11,1,20,256,2322977166,"[75, -80, 4, 0, -22, -8, -23, -7, -21, -5, -22, -6, -22, -5, -21, -4, -21, -4, -20, -2, -21, -2, -22, 0, -21, 0, -21, 1, -22, 1, -21, 1, -23, 2, -22, 2, -23, 1, -23, 0, -21, -1, -22, -1, -20, -2, -21, -2, -22, -2, -20, -4, -20, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -7, -22, -9, -21, -10, -21, -11, -20, -12, -20, -15, -19, -16, -18, -17, -18, -16, -18, -16, -19, -16, -17, -16, -18, -15, -17, -15, -17, -14, -18, -13, -18, -13, -17, -12, -19, -12, -19, -11, -20, -11, -20, -10, -20, -9, -23, -9, -23, -8, -24, -9, -1, -1, -38, -20, -41, -20, -38, -17, -39, -17, -39, -16, -39, -16, -36, -14, -36, -13, -37, -10, -38, -9, -41, -7, -38, -6, -39, -5, -38, -5, -41, -3, -41, -3, -40, -5, -41, -5, -42, -6, -38, -7, -40, -9, -36, -9, -38, -11, -39, -12, -36, -13, -34, -15, -29, -25, -24, -27, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -40, -14, -38, -22, -39, -20, -36, -23, -36, -24, -35, -24, -35, -29, -34, -32, -32, -35, -29, -35, -29, -35, -27, -36, -28, -35, -26, -34, -25, -34, -27, -32, -26, -31, -28, -29, -28, -27, -28, -27, -31, -26, -32, -26, -33, -23, -36, -23, -34, -25, -37, -23, -38, -21, -38, -24]",65722
2026-06-12T14:59:11.215782,csi,-12,11,1,20,256,2323027704,"[75, -80, 4, 0, -21, 9, -21, 10, -19, 10, -20, 10, -19, 11, -18, 11, -17, 11, -16, 11, -17, 13, -16, 14, -16, 13, -15, 13, -15, 14, -16, 15, -15, 15, -16, 16, -16, 15, -17, 15, -16, 14, -17, 13, -16, 12, -17, 11, -18, 11, -18, 10, -18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 10, -21, 8, -22, 7, -22, 6, -23, 5, -24, 3, -25, 3, -24, 2, -24, 1, -24, 1, -25, 0, -23, 0, -23, 0, -22, 0, -21, 1, -23, 2, -21, 2, -21, 3, -21, 4, -21, 5, -21, 6, -21, 6, -21, 7, -23, 8, -22, 9, -23, 10, -1, -1, -37, 23, -38, 24, -34, 23, -33, 25, -34, 25, -33, 26, -29, 24, -29, 25, -27, 27, -26, 28, -27, 31, -25, 29, -24, 31, -23, 30, -24, 34, -23, 33, -24, 33, -24, 32, -26, 33, -25, 29, -26, 29, -25, 27, -29, 27, -30, 27, -30, 24, -31, 21, -32, 22, -33, 16, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -23, 35, -30, 31, -37, 23, -37, 19, -38, 20, -38, 18, -42, 16, -43, 13, -45, 12, -44, 9, -44, 9, -45, 7, -44, 6, -42, 5, -43, 5, -41, 7, -40, 7, -40, 10, -37, 10, -36, 12, -38, 13, -38, 16, -36, 16, -38, 20, -38, 18, -40, 21, -38, 21, -39, 22]",65723
2026-06-12T14:59:11.289582,csi,-12,11,1,20,256,2323179034,"[75, -80, 4, 0, -14, 17, -15, 19, -11, 17, -13, 17, -11, 19, -11, 18, -10, 18, -8, 18, -8, 18, -8, 19, -8, 18, -7, 19, -6, 20, -6, 19, -6, 21, -5, 20, -6, 20, -7, 21, -7, 19, -7, 20, -8, 18, -9, 17, -10, 18, -11, 17, -12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, 18, -15, 17, -16, 16, -17, 17, -18, 15, -20, 14, -20, 14, -21, 13, -21, 12, -20, 11, -21, 11, -21, 10, -21, 10, -20, 10, -19, 11, -18, 11, -18, 12, -16, 12, -17, 13, -16, 14, -15, 15, -15, 15, -15, 15, -16, 17, -16, 18, -16, 19, -1, -1, -34, 25, -35, 25, -34, 26, -30, 26, -32, 25, -29, 26, -29, 26, -25, 26, -24, 27, -23, 28, -24, 31, -23, 30, -21, 31, -21, 33, -20, 32, -21, 33, -20, 32, -21, 33, -23, 33, -22, 29, -23, 30, -24, 27, -24, 27, -26, 28, -27, 25, -29, 23, -36, 11, -38, 6, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -32, 27, -37, 22, -33, 25, -35, 22, -36, 21, -38, 20, -39, 17, -42, 15, -43, 14, -43, 11, -42, 9, -41, 9, -42, 10, -41, 8, -41, 8, -40, 10, -38, 9, -38, 11, -37, 12, -34, 12, -36, 15, -36, 16, -34, 18, -35, 20, -35, 20, -37, 23, -35, 23, -37, 24]",65724
2026-06-12T14:59:11.377995,csi,-12,11,1,20,256,2323227253,"[75, -80, 4, 0, -3, -23, -4, -24, -4, -21, -4, -23, -5, -21, -6, -21, -6, -20, -7, -19, -7, -19, -10, -20, -9, -19, -9, -18, -11, -19, -11, -18, -12, -20, -11, -18, -11, -20, -10, -20, -9, -19, -9, -20, -8, -19, -7, -19, -7, -20, -6, -20, -4, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -23, -1, -24, 0, -23, 1, -25, 2, -23, 5, -25, 5, -24, 7, -24, 7, -23, 7, -22, 7, -23, 7, -22, 7, -22, 6, -21, 6, -21, 4, -21, 4, -21, 3, -20, 3, -22, 1, -21, 1, -22, 0, -22, 0, -21, -1, -24, -2, -24, -2, -25, -1, -1, 3, -45, 2, -42, 2, -45, -1, -38, -1, -43, -1, -41, 0, -38, -2, -39, -5, -38, -9, -35, -14, -39, -13, -36, -15, -36, -15, -39, -14, -36, -14, -42, -14, -34, -14, -39, -12, -41, -8, -37, -10, -39, -6, -36, -8, -36, -10, -38, -8, -37, -2, -39, 8, -33, 13, -37, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -6, -41, 0, -43, 0, -43, 8, -45, 8, -40, 11, -45, 12, -40, 18, -45, 19, -40, 21, -40, 23, -37, 19, -37, 19, -41, 18, -38, 18, -38, 15, -38, 18, -38, 15, -35, 15, -38, 11, -33, 12, -40, 12, -38, 9, -38, 8, -40, 6, -38, 2, -44, 1, -44, 3, -47]",65725
2026-06-12T14:59:11.445549,csi,-12,11,1,20,256,2323277199,"[75, -80, 4, 0, 20, -6, 23, -8, 18, -7, 22, -8, 20, -8, 19, -8, 19, -8, 17, -9, 16, -10, 17, -13, 16, -12, 15, -13, 17, -13, 15, -12, 18, -15, 15, -13, 19, -14, 18, -13, 17, -11, 18, -11, 17, -10, 16, -9, 18, -10, 18, -9, 19, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, -7, 23, -5, 20, -4, 24, -3, 22, -2, 25, 0, 24, 2, 23, 3, 23, 4, 21, 3, 23, 2, 22, 2, 22, 3, 21, 2, 22, 2, 19, 1, 21, 1, 18, 0, 22, -1, 21, -1, 21, -2, 21, -3, 19, -3, 23, -5, 22, -6, 25, -7, -1, -1, 41, -2, 41, -6, 40, -7, 40, -7, 41, -8, 40, -7, 37, -8, 36, -9, 34, -11, 34, -14, 36, -17, 34, -18, 31, -17, 33, -16, 33, -19, 35, -20, 34, -17, 37, -19, 37, -17, 35, -15, 36, -13, 34, -12, 35, -12, 38, -13, 35, -10, 34, -6, 37, 6, 34, 10, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 41, -13, 43, -7, 40, -7, 41, -2, 41, -2, 41, -1, 43, 3, 44, 7, 45, 12, 41, 13, 40, 12, 40, 13, 42, 13, 40, 12, 40, 12, 39, 9, 37, 11, 37, 8, 37, 7, 37, 7, 39, 5, 40, 5, 38, 2, 40, 0, 40, 1, 43, -3, 42, -5, 44, -2]",65728
2026-06-12T14:59:11.508842,csi,-12,11,1,20,256,2323327199,"[75, -80, 4, 0, -12, 19, -12, 20, -9, 18, -10, 20, -9, 19, -8, 19, -8, 19, -6, 18, -6, 19, -4, 20, -4, 19, -3, 19, -4, 20, -3, 20, -3, 22, -3, 21, -4, 22, -4, 21, -4, 20, -5, 20, -6, 19, -6, 19, -7, 20, -7, 18, -9, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 19, -14, 18, -14, 17, -16, 18, -16, 16, -19, 16, -19, 15, -20, 14, -20, 13, -19, 13, -20, 14, -19, 13, -19, 13, -18, 12, -17, 12, -17, 13, -17, 13, -15, 13, -16, 15, -15, 15, -14, 16, -14, 17, -13, 16, -13, 20, -12, 20, -13, 21, -1, -1, -8, 38, -1, 40, -3, 34, 2, 41, -2, 36, -1, 38, 1, 35, 1, 36, 4, 32, 8, 36, 9, 35, 8, 34, 8, 31, 5, 32, 16, 34, 11, 31, 13, 37, 10, 35, 9, 36, 9, 35, 4, 36, 6, 32, 5, 38, 5, 37, 2, 33, -3, 31, 11, 40, 4, 33, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 23, 38, 16, 40, -5, 38, -10, 35, -7, 39, -10, 33, -11, 41, -16, 35, -18, 40, -22, 34, -19, 34, -24, 36, -22, 35, -22, 32, -22, 33, -19, 32, -19, 27, -14, 34, -14, 28, -12, 35, -13, 31, -11, 36, -12, 35, -8, 36, -9, 38, -8, 39, -7, 38, -9, 39]",65729
2026-06-12T14:59:11.591636,csi,-12,11,1,20,256,2323377178,"[75, -80, 4, 0, -17, -17, -17, -16, -16, -16, -17, -15, -17, -14, -17, -13, -17, -13, -17, -10, -18, -12, -20, -10, -18, -10, -18, -9, -19, -10, -21, -8, -21, -8, -21, -9, -21, -9, -20, -10, -20, -9, -19, -10, -19, -10, -18, -11, -18, -12, -16, -12, -15, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -19, -12, -20, -12, -20, -11, -21, -10, -22, -9, -23, -9, -24, -6, -23, -8, -23, -5, -23, -5, -24, -5, -23, -5, -23, -6, -21, -5, -20, -9, -20, -8, -19, -9, -20, -10, -19, -11, -19, -11, -19, -13, -18, -12, -19, -14, -20, -15, -19, -15, -19, -1, -1, -15, 6, -14, 9, -14, 8, -13, 8, -13, 9, -11, 9, -13, 7, -12, 9, -11, 10, -10, 10, -10, 12, -9, 11, -9, 13, -8, 12, -10, 13, -9, 13, -9, 11, -8, 13, -10, 13, -10, 11, -10, 10, -9, 10, -11, 10, -10, 11, -11, 10, -11, 8, -7, 35, -12, 35, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 42, -7, 42, -14, 6, -15, 5, -15, 2, -14, 3, -15, 2, -17, 3, -17, 3, -17, 2, -17, 0, -16, 0, -16, 0, -15, 1, -17, 0, -15, 2, -14, 2, -15, 2, -14, 3, -13, 2, -15, 4, -15, 5, -13, 4, -15, 6, -14, 6, -15, 5, -14, 6, -16, 9]",65730
2026-06-12T14:59:11.686673,csi,-12,11,1,20,256,2323427184,"[75, -80, 4, 0, 23, -4, 26, -5, 21, -6, 25, -6, 23, -6, 22, -6, 22, -7, 20, -8, 19, -9, 20, -12, 19, -12, 19, -12, 21, -13, 18, -12, 22, -14, 19, -13, 22, -13, 22, -11, 21, -10, 21, -10, 21, -9, 19, -8, 21, -9, 21, -7, 22, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, -5, 26, -2, 24, -2, 27, 0, 24, 1, 28, 4, 26, 6, 25, 7, 25, 8, 23, 6, 26, 6, 24, 6, 25, 6, 23, 5, 24, 5, 22, 4, 23, 4, 21, 3, 25, 2, 23, 1, 24, 0, 24, 0, 22, -1, 26, -4, 25, -4, 28, -4, -1, -1, 39, 14, 38, 15, 39, 14, 36, 10, 38, 12, 38, 10, 36, 10, 34, 7, 36, 4, 35, 3, 38, 1, 38, 0, 37, 0, 40, -1, 35, -1, 40, -1, 36, 0, 40, 0, 39, 2, 36, 3, 38, 3, 35, 6, 33, 4, 37, 5, 34, 8, 34, 12, 22, 33, 18, 37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 41, 22, 37, 29, 39, 12, 39, 17, 35, 17, 37, 19, 34, 22, 35, 27, 33, 29, 31, 31, 29, 30, 30, 28, 31, 28, 30, 28, 29, 28, 30, 26, 29, 27, 27, 25, 30, 24, 28, 21, 32, 22, 31, 21, 34, 18, 35, 18, 34, 18, 38, 16, 39, 14, 41, 18]",65735
